psi_token,phone,email,total_orders_12m,avg_order_value,total_spent_12m,days_since_last_order,favorite_category,return_rate,review_score_avg,num_reviews_given,cart_abandonment_rate,mobile_usage_ratio,coupon_usage_rate,peak_shopping_hour,num_wishlist_items,social_shares,customer_service_contacts
402aff106d4ceeab2098c67bcc1894b670bcbad64a3b3ecf6ed970b3d7627901,13564471584,user3614_426@outlook.com,16,58.396932006468695,2159.9727905863397,26,books,0.0075955082637560204,3.9577184395085787,6,0.7137971952365235,0.6486220744880515,0.4812677814832321,20,7,2,1
ee972278e5e2e951666efaf52e9ba58f50a15bada986f1492842ccc1dce2a2b9,13716673496,user1850_527@sina.com,21,123.351880121916,1821.604369644406,26,electronics,0.07048836648167942,2.7400845217290764,0,0.5901696564696224,0.5906717752834502,0.8003628581639461,16,2,3,0
6412d2f756bf8706cf32e959c510b98bef227cd3eb65ab228f7df5b9ea825d0b,13991085409,user3667_274@163.com,9,24.01074792677321,1862.7173842785303,39,home,0.012899204199259563,4.09103769500711,0,0.7116377813322372,0.6142874940112356,0.3129200830744365,18,11,1,0
da107acac5923388bc9f65758f374166d581013556c851d65aa0f9e69ed767b5,13471548787,user1295_125@outlook.com,3,23.052204854204234,50000.0,12,home,0.0836368495974418,2.9258182010303697,3,0.36259741004665286,0.3612148074676257,0.3282141330211665,3,11,0,1
7d41871c2bc0b0b599793d6f7fe0cf4f3bef406794a08f6057878c6c84601cca,13749092164,user2277_719@gmail.com,14,126.75374324993767,2619.4483525830765,18,clothing,0.024966805561765445,4.278371694859555,1,0.4546687635338156,0.7502245403751393,0.15556325619343017,20,4,1,0
d1415806c835397838fc99f1f2d4115f83003815791c5692d73be3f3a698c5bc,13266917141,user3220_173@qq.com,13,49.25658102033787,2668.2356579162347,18,electronics,0.0005696819076686504,5.0,3,0.6301060398411094,0.8301248746346476,0.3871016696427684,11,7,2,1
1255e40dc7013c1b7354c8b0c1ff793ee894647871c7acfc95ad7a70a79d0f7d,13362801870,user2494_227@163.com,9,164.9472304779374,9237.507629310165,0,sports,0.02379079525544282,4.489782434135597,3,0.5026825939643789,0.7997704188753773,0.45025043065984266,11,11,4,0
f463ba579847eef49821decb238eb5925f9d701183a386c756465c4f8c61dcdf,13745206896,user3524_575@163.com,11,85.96745110679137,1557.8786450549105,3,clothing,0.004288376675458251,4.420889307427359,5,0.4128936207263937,0.7393519339730458,0.26896747379917063,10,6,2,0
61f7fe6601dcd3fa65908489a2dd9e9164a92044259e1fd94caa78e107cf8a1a,13894596912,user1770_110@qq.com,10,171.55421970371967,3490.7016885142953,2,clothing,0.13243782727989642,5.0,5,0.9192085864032199,0.5398542296039165,0.3499021872988326,11,10,1,0
0fec94cb97e66956a0f564592467275a21f9662e7ace18dc005ffc962804306e,13170325833,user1965_778@163.com,10,109.46480433380977,2235.076024309611,2,clothing,0.09548277415481676,3.969960002418936,2,0.88363566062715,0.7318130575704034,0.3829190523943025,4,14,1,2
1bfc0644c3451ee59f880258703e629362326656b34bb3074bfe2c3fc0064d2f,13311377327,user149_500@163.com,9,97.00287111899101,2205.097678655839,6,electronics,0.10807761832411575,4.660216692968542,6,0.4063568378348753,0.6820073481828602,0.23261828676339766,22,10,2,0
be0cd2495e54bf335f8b7063c7807cd115b1f72e574262458ea4f8c6a9298ca2,13422798083,user236_966@sina.com,12,212.01948110752068,719.8184408564698,7,home,0.021788630716599304,3.349988953950678,1,0.6676343409480863,0.8419947702827456,0.6924332239402948,10,7,2,0
eec6de1796600cb9dcbb1ad41d58f741dae2bc363f49a4613e8c3b2035d935ac,13788558055,user3454_694@qq.com,15,199.25012882924267,1349.6572214069304,20,electronics,0.009543919157476233,4.290080355360034,3,0.6700182725963952,0.8423040842121663,0.15143347610894034,0,11,1,0
5180d0c451250f94e407b4b710abe3e8a5be8bd9aa06ed02fd58bb483e2856c6,13682181080,user1993_135@gmail.com,13,124.26891969207071,535.8665628863331,1,sports,0.1242778295117523,2.801958553474265,3,0.31958571891225435,0.8051683962887316,0.5609700831772717,12,14,2,0
cd655522e0521dbe93e244e72765f8d383756fa27f49fd7e01c528f6fadf85c4,13277341443,user3038_517@sina.com,12,70.41423811012585,1031.0339987036045,24,home,0.01926023712452396,3.5867301817633424,4,0.3932529995200672,0.7093790049398769,0.31619854147707316,4,14,3,2
190225b778d113ce9fcc4b95f65ae61c593ea22dcf21b3af9a4485d49acc0ca0,13738523608,user4071_349@163.com,7,175.42394881326783,466.17817358533705,35,books,0.022577357665119598,5.0,3,0.3574465295908517,0.9358383379133944,0.11826609124195639,7,8,1,0
3e5ec04c5155444af9969d2ae029437d2ee99b49717cd4c1aa47e9b395d85686,13835882782,user1873_927@gmail.com,11,255.91577116669168,242.77029620847026,4,home,0.12764088867410728,3.3830097747128276,1,0.7358295939193664,0.8483122469029026,0.4562220841655073,5,8,5,1
4019ec6025f31804702af3a04d7a2fd886f296589d1115cd9c1155076fe62042,13263032634,user4148_336@gmail.com,9,33.90936094949433,670.6236564004615,47,home,0.00961582092341381,4.353106512631666,1,0.5210174668566874,0.9430648351165588,0.38353034339727077,18,7,2,1
6415a0f1ddff92cf856ce72073136992cb64122f7ac3f96e9e37521736e05838,13842853003,user3596_643@sina.com,9,40.98138515383897,5944.013732162824,3,clothing,0.05819851117526216,3.549089358433258,3,0.5811787157763751,0.5846632685417398,0.14202161775664857,14,3,1,0
9bab6478f031182238f3547503c9565b29a61b647ff2a0e66f44ef3e5a5fd21f,13515884138,user1098_619@163.com,18,104.84122072015461,3006.468198940509,37,books,0.04011643028413547,4.524010844283969,2,0.37066815618892734,0.9534465422463295,0.7951562188623932,17,3,2,0
b61641bc90dd3fcd36f09d645a717521620468e0c8f0bbaed85152925ccbe610,13319878804,user562_721@qq.com,11,144.8563373337934,2772.779846184254,3,books,0.002758960502364149,5.0,3,0.9594015817376431,0.9869658598998033,0.2958404355611794,3,10,0,0
40360a4bc8d2b3f401ac751ca10c9d1554b7dbce94cd4c1c1b31e2c692eee092,13065823498,user3582_617@qq.com,11,84.0147933029879,1608.725189659902,10,sports,0.025888359361433015,3.5794629776957496,1,0.8532872802841825,0.7661984709319086,0.5763647484453226,2,12,1,0
90d67a0de97d0e55313b27e161ee19d9f62e4243bb5f093874c72c9d65cb84af,13817229971,user1350_309@qq.com,12,45.11806302461947,2288.9223714308755,27,books,0.02842704231718293,4.378154221327817,3,0.32382293414384716,0.8145486281142335,0.7979045980066568,6,9,4,1
24a2d787b705a1390065e5a63cdb507c269c3e38c03002d6e7e394260c9f9a30,13418813060,user2322_441@gmail.com,8,76.75133959286651,42578.23550909964,32,clothing,0.09279645323153843,3.4476564247465666,2,0.540030125017229,0.9072192537477838,0.16969864308014382,15,6,0,0
1ebc5abeb28cec2a07b6fa1537f13c36ee16fc462e6a1336be086528dcf074d6,13296816308,user1015_514@gmail.com,12,202.50703687918454,3997.7718128735937,7,sports,0.36012638225622434,5.0,1,0.5460231192639422,0.5414126001981726,0.35753162888386086,23,4,0,2
5eaa705cce5f87574e90d907bea103508399b4cdbbb6cf3aaf40b8aa71cf8681,13453924672,user3491_141@gmail.com,9,227.70636729794282,3393.3613185318736,0,sports,0.06879213448792106,3.983336777396467,2,0.7579744955079979,0.4706790320909185,0.3193400060449143,1,5,1,0
1252ca3810dc39fe39256fd793eb9ee3724495f0969b2594dab8de17067dd101,13124477009,user984_707@qq.com,11,148.0227048426417,945.6127758192721,10,electronics,0.05030007328830111,4.968616408545997,1,0.6341216757932975,0.6872928799724917,0.7360423189202014,23,10,0,1
3c536ab858d47753beb04e4434cf3111238d319773917a0b663f2edc1b9bddbc,13554861101,user3829_751@qq.com,14,263.3825356885056,931.4686092173807,54,clothing,0.01251384601443336,4.986831902540078,4,0.41062622389607745,0.9049476682183317,0.15127349926881084,1,10,0,1
ea4bc126b70f65de90976dc6a1c4d04236265092a304ca7898ffb1a6e605b6fa,13999677748,user97_701@163.com,13,158.73200071999915,4609.088143629959,37,home,0.004859364815125238,3.5376822839529205,1,0.8803871470770138,0.7998088242965538,0.3978112651914309,0,12,4,1
0a088a67a9d1aa7791f46640aaa92fe485cdebed490fe73b7dff73f9b220ad48,13910867219,user810_570@gmail.com,12,55.763026534168986,907.7876879682547,19,books,0.018670812926003953,3.490580782575298,4,0.8847652576850012,0.9090645455163844,0.4360654613692614,9,10,1,0
597142cc35571285a93598f82e4efaf49c30725b2ae48559ec74dae12517c2e3,13948638436,user3579_736@sina.com,7,181.4012194929547,1477.8258451564086,0,sports,0.09990521318322919,3.5006972215848244,3,0.5403781697155513,0.7518500428832029,0.24910307122308264,17,7,1,0
9abcff93a95b8a3c10e91b8ac8ef763a7b7d34e851bd5638a0e72401b0b92942,13927871999,user2440_924@163.com,16,43.082698578782484,1683.0701524482467,0,electronics,0.04662648306620194,3.5997100087161464,5,0.7310531459675759,0.9398587122666833,0.08808705937895635,4,11,1,1
f8756fd0f6826d537fc67f3d6d7e7399d4399e1b3aa0acc7ca3f409efd97efc4,13620422234,user3098_260@gmail.com,8,36.31158932951185,1435.5655517045163,31,electronics,0.2872028442313603,5.0,2,0.2863592071146852,0.869613032214182,0.07948853799234849,15,10,0,0
7daee753e93869445a9d6f4e844d166127d00a9db031cdfbe14359b0fb3d6092,13122111229,user1407_288@163.com,11,89.86670568931936,64.30984848550096,15,books,0.09902639378255007,4.445029820672013,2,0.9175216362797849,0.9186989301270232,0.5114895597709711,8,4,3,0
18b50dc6eb933e451e5e6ce653bf550a03634ca29c263e00ad224a9cc6344a76,13224398730,user617_861@qq.com,10,49.40267339572168,430.59289601535056,3,sports,0.13632439230111137,4.564446670693902,1,0.8668759384781692,0.7718922465119679,0.5244921307931508,23,5,2,0
d49fae30d3bc0de02797b4f8788274752c2e50dcc1f356b56aa4d215fa3c07c3,13215984041,user1880_347@outlook.com,13,37.803326765582646,7856.733032798375,32,books,0.07573853784624623,4.3854254205153875,4,0.629055581323654,0.793300416173573,0.5229879487553902,12,6,2,1
f10b4c98a381d922c6460734179a9f413c303cebe967eeb26bf495675c829f0a,13372578366,user1224_112@qq.com,16,174.09953031879775,1123.2826307761413,4,sports,0.051524129699593246,4.952289008258427,5,0.4949168927412974,0.7805163203198293,0.4364460570150562,11,6,0,0
6fd4c311ec18677e3ddd521c2fd0aba8f135201fb0c3631e0cd4c3fd16213864,13341732667,user373_713@gmail.com,10,31.52577942692115,5542.516542903714,5,home,0.029102661178655856,5.0,1,0.20920620363430514,0.6998602437898663,0.14339452996513868,4,8,1,1
e458d9b052d1e4684b799fe7086fa64f35f435c6b2aa3963ffabeac1ac30c6bb,13780208120,user2883_682@sina.com,14,139.0102673891541,8310.893323841614,52,sports,0.009875505739428631,4.8909063098972325,1,0.5650481671604661,0.7010713192623211,0.5057637218001626,16,6,2,1
1a76646c395154678f99a98ecda2e5b4e17686c2a6db57092c5b02e5f8d387f5,13837752590,user2637_984@qq.com,16,59.5702109752683,270.17914877536396,9,electronics,0.013985437928842513,3.9183147111642116,2,0.5412745081084102,0.6218368464163088,0.11846375196102962,6,4,0,0
8bdf07d8f4cb026a4eafd29f32c5baecf2e258922f560881a1cf317b1a20a15f,13825056363,user3013_680@gmail.com,14,98.58904895794525,1035.3966242865797,2,sports,0.13902969724639436,2.9497113286827945,2,0.3735589373811526,0.9077326246457669,0.6196137279206247,7,5,1,0
68f53ea6875c636cb2292b3cdb358285315de6e72963833e3131cdd2766071f3,13159874625,user4021_146@gmail.com,13,91.3152047411007,700.701895661081,25,electronics,0.1145679200752642,3.5482656692069083,3,0.4819077697026541,0.8094326284017302,0.42495421493703445,11,6,0,0
3b8ef0b87dbac252e3dd176bd7c6e2224f752ca9200c58a89c9810b1ac04f34a,13451756348,user124_775@gmail.com,8,61.343873555126535,847.6148597079215,13,sports,0.11510138962320503,4.7312597678780675,2,0.25173281177317913,0.3934298513519071,0.44437897220268086,18,6,2,1
e0dd3495a23f1bdd5de001ee1fc220493984f558709eed478211f7a32e9fb55b,13338086633,user2198_271@outlook.com,17,47.57957801592199,1083.0897340664308,6,clothing,0.23639134926831304,4.336605160918961,4,0.44335834076194963,0.8474830676507636,0.3473883976785396,22,7,5,3
28229651a7e783e5e2519e3ce0dd81975f402f31b847d81937093089b8de28f4,13798191376,user4050_914@163.com,11,78.68533567564587,490.05413295524596,11,books,0.06703150824306858,4.105717745222157,4,0.882355646690799,0.6257367235994479,0.29208448738161213,5,10,1,2
5bddfbfb579e0c6f3310c089ab8fd8d5d81922223d2819651300ccfae0587738,13458643514,user1674_997@outlook.com,9,127.53488049731354,1107.8578534178766,13,books,0.0881484977914406,4.224006618883303,2,0.9618240580041417,0.5151425288798901,0.7014435704164382,1,11,1,1
a2079eb410adb49dfb80d76501661bce07c7ba812fb6941986cb9326d35ddcc7,13057037563,user343_349@outlook.com,21,27.753604625832246,5529.283254390903,5,clothing,0.056982478479042906,2.6907177064237526,4,0.8695250737339743,0.6981608763400399,0.25996962803191925,20,11,0,1
ad2f983a9150851bcb4c0b8f0b9a9d879775a4c3e13a67164ae398024cfd4a2c,13649683716,user1164_290@sina.com,16,263.0303190216467,501.31217231241453,3,home,0.09390728323813059,4.403707716279836,4,0.47052615001132464,0.5801686221766075,0.3881381555614332,2,7,3,0
e17770cc4466a14a1524866cde13e342b0aed690e9f5aed9ad74546dbf7d3c4e,13554448618,user714_975@outlook.com,7,262.4183340164526,667.647522740025,25,home,0.1559190647182388,3.4401961325592865,1,0.3687807459571013,0.9621800779734011,0.13822251302692712,12,7,1,0
33c2168e170ef46185cdbd0efe8e391bda94adba5020e9facf040be6388e8670,13173495157,user1325_519@sina.com,12,54.603213049548884,3435.0618628480793,7,electronics,0.5,2.8093149689862997,4,0.7410011859020513,0.6793440209870302,0.3459668460776435,22,6,1,0
0dbd55edd1645521b486257d0a96eae6ada966822fcfbe498f941d16141c8380,13675871992,user1225_814@163.com,8,127.89256776477596,3492.5622321072055,11,sports,0.13911756374704495,4.1546386515912035,2,0.7722476452681175,0.6130083538421891,0.14581736945516216,10,5,1,0
36d9412370f94372014febca1cc697012cb50018014ce18b80b958712200e4a0,13783916132,user2172_556@qq.com,17,75.89520394077064,1215.2522020818292,0,books,0.021789248147173604,3.7590974608536847,2,0.8980678709245554,0.7547800339128554,0.1423519943687795,12,8,1,0
09772df5f1aafe3376d032fe0c9f9430409cd644cc8edfdba1de505777107358,13387405566,user1675_248@sina.com,14,183.5223543762814,857.8482215202786,2,books,0.0670879216875852,3.179020755310973,5,0.8458788947340516,0.5858279165483361,0.24214226112217924,3,12,3,0
5fd54084bf8f6d02ba2559cdfe0193f92ab0b6dc8aa7971cc45ad9de2de93d4d,13134228279,user3451_626@sina.com,19,284.86871080195266,137.4357108036257,3,home,0.01682801337597388,4.725281843540514,2,0.6162294727393461,0.6812775301802645,0.6611603818229088,23,10,3,2
b82f7e26c1c169ba8ed93d2d6a52564ff4dd33d1004378124c4715be483e6435,13477617854,user1021_485@163.com,9,29.18432493910995,1656.302302134699,34,electronics,0.03632768739053411,3.7366261121659585,2,0.370234427872598,0.9217887291973121,0.6842158615316464,22,4,4,1
4b4a9964b58d830c6ed02292fd9052a9c936124cd7179915ada9af1848287593,13989112671,user3368_568@qq.com,8,235.7226823873431,798.8883708530681,5,books,0.19040872832748795,4.598653927795526,5,0.5124124031115199,0.5335751587440595,0.636129739608079,3,7,2,1
40e7c0116efc970983a1471dfbe1005178d25340d70602e116713015f5cbf997,13348745530,user1280_981@outlook.com,15,42.5178492050811,219.4111773618423,27,books,0.29119931631393375,1.9620387175747407,2,0.6350207125356904,0.8696552449283108,0.5241067367331719,12,7,1,1
a49faab565e5d6c0a25f6102f0deba2cbf1be785e4d12e337d3ea2a6f4e841f8,13826296062,user2225_862@163.com,16,119.24502639161254,3832.819343951965,9,books,0.04054501156038673,4.086375688494788,2,0.6800905209465695,0.665063912569714,0.33643236883963795,4,10,4,0
ad4d1edd2362f55917f8135171a422278e818f2b7c8dc705c8d1219a73a18938,13536128399,user2836_984@gmail.com,13,69.98057723239876,702.4871034356354,6,books,0.0051595553029272325,5.0,5,0.4775463939578936,0.7369638778105654,0.4934356669736083,11,11,1,1
8fad540597d44e90b9bee077580775521c064c38e5e5f7939248c314d4844281,13124864749,user3453_653@sina.com,12,238.0836854866627,820.122391218048,0,sports,0.25601665832941445,4.380491330829113,1,0.6479426924522359,0.7563559194590672,0.6181129289091465,22,9,1,0
6db1b2144336cbbcdfabb5fe01047ca5f58ee57bd852d8f1e9f3355161adc40e,13345445477,user2095_379@qq.com,14,61.38569693402657,4792.759906272975,1,sports,0.3101302197557121,5.0,4,0.7051120002475496,0.7111584874240992,0.30876742063097057,15,6,2,1
77de333a068134eee8c64dec247082fa9532044d97f6edf22b2dcf67506cba04,13888558795,user3917_183@163.com,12,38.00899476885534,322.34788139626363,18,books,0.08991473591727465,5.0,2,0.6932774300691137,0.8687185044353442,0.6994228776515136,18,9,2,0
39b3d88382cebf700cbd4c870c0b9c295c65294f48f03d3ebc0cf4e01ecc3592,13652048590,user2623_444@163.com,18,89.70297687319878,699.9904505058511,6,books,0.09307199123818828,4.680990653533518,1,0.7089334405379764,0.923898957780968,0.3266711407097687,5,13,0,0
cac5f8faedc181fde2f12ff62e59c39c53df3e410a9b142fe2031514b5aef474,13345622499,user2986_362@163.com,15,108.3407973876123,6767.724572814891,50,home,0.031059638620392366,4.301058334957836,2,0.8473728150762536,0.8897980756777613,0.6410564843825121,6,11,1,1
3d63d4a780276b2d9c4dd25c5d9028885545d849857e90c27fcee3f8fc3738cb,13270391650,user865_721@163.com,13,66.05721381294266,340.90151287572377,12,books,0.13625789629042184,4.955398480383775,4,0.3123821670911994,0.7662402877547552,0.11259548905634752,6,11,2,1
17b7efc61b3a8a85dd3c0be62366181f81a00eea402f3ae5509dc81b78bb580e,13682965999,user3056_482@sina.com,14,67.27407714028904,5892.699463084732,18,home,0.07698315867062404,4.331969529183953,3,0.42850970513294,0.7933750569700846,0.5337066605922275,23,8,1,0
5159ca8eb357f1b67ca8b3d176f98e5df726b3fefefeebd3b7bcaf67f14cf6e1,13056034553,user1135_444@163.com,11,119.27841219439254,3791.255321924047,37,clothing,0.027739205025868973,3.240682079119762,4,0.6053036361162878,0.7093431950890934,0.07418090260613766,22,6,3,0
70e59d9f040ffb2f235ad7e30318c175360d5ee746690cb01782960534d847d2,13084448147,user2152_563@163.com,17,158.80178752390887,783.2919622459294,24,sports,0.01923609827393163,4.856947418464968,5,0.7157093538105257,0.8622854412531976,0.018067382429585298,19,9,1,1
901817d3b0f0e4ce5159e296bb3cd89c7643ad6eee06e269de63abdffb750e40,13449249615,user928_506@163.com,12,128.71425041678657,7204.742294827251,5,clothing,0.00592567025662465,4.963192656676319,4,0.9785295236855466,0.9233864908596284,0.8919277685915771,17,3,2,2
455e061ccf6394d7630b4f48cb309a1a462fc169c2033a478dffaa8e0bc2bdbb,13859199609,user2232_574@sina.com,13,142.4299259678417,7474.0644221770035,6,electronics,0.17882233469113162,4.49491794405661,5,0.522993298967078,0.7545273249092859,0.6112428441122212,3,16,1,0
8bcdb4303dd9bf4904afe8e7f00ee67186b8769e6487724e84580ba823b46b75,13244773202,user3848_282@gmail.com,8,43.80420471479235,295.5988363648719,2,books,0.10221534775381694,3.2342722998641467,1,0.5715124599052032,0.8594657272295245,0.662292503262308,11,9,0,0
c1a4e9d897bba01e693afae069914a8312c5b121e0b3de332185c6fbe77d8111,13632042892,user3616_974@qq.com,10,85.79904721878798,426.1006498285464,6,sports,0.24658719432778872,5.0,6,0.368779432934803,0.6396395915149272,0.15290986463745374,21,8,0,2
2d1337265a12aaf1327ddfe54100174e01a607cf4ba86c36e3f93364b5651c6a,13884503925,user2536_279@qq.com,12,167.9162541954687,5659.623659038525,14,clothing,0.17767582162805692,4.25767994877377,1,0.5901474234232237,0.5366820288694161,0.39375738256079995,12,11,3,2
fc3c88eef58c6d44fe28b103c7a585ddeeb2613471ae78cf5d2249208b51985b,13694765933,user1007_930@sina.com,12,65.66629000709646,2134.0579017412606,18,home,0.08567778844487865,4.551453937930198,2,0.7182288186987412,0.8526737375532217,0.23214268918781392,23,10,1,1
13f4fd2ba70b9f095a89e82f9497aadc6e26749951e95c4c6f90be50ac21ab27,13042184757,user1874_889@qq.com,16,144.25563827064136,49.56176290511042,16,clothing,0.08429614072167008,4.842679114050676,4,0.40164469239666606,0.9004147405375879,0.46615491118854085,17,12,1,2
c84b9c8d6de39232ffa902f48d100b18fd8a9e3bd1bf1e8e9eac3667efab0e4d,13724616184,user675_455@outlook.com,8,100.71923494058419,1888.7008876760856,9,electronics,0.17593149821138473,4.41689342798279,1,0.5505591562900869,0.8357751113559297,0.3108520268355905,19,9,0,1
2971ab986bb0ac8b0525f6a702081353eb453b430ece5cba03ed4187d5ffb002,13884604078,user1565_738@sina.com,12,71.44213660498033,3566.7683272372146,5,sports,0.0850712819828222,2.6629301521892907,4,0.5554793058736818,0.7610254291500326,0.2411320110126932,17,8,1,0
14b75e9fe312238e82ec9c5b25c5db0b7d8e5483d36f8ffe2ed10f246da3c28b,13091068151,user1531_884@qq.com,5,161.06287267587783,12100.891454846755,7,books,0.2168689962808479,2.873433297411725,5,0.7807686527192632,0.8422438230395507,0.4094391117934254,1,4,1,0
1b04747061c28ad38e082b46036413b9f650f813eb2dff912e8ff57b8b445822,13361277947,user1268_576@163.com,16,188.23380986639393,485.7681254879438,6,home,0.13803489253679826,5.0,2,0.6864960269667926,0.6428775462005892,0.3764236334657419,10,9,1,1
a36d5846ebaee91d13500f6f607da10ee2f686c0b8f732b61a042aa12ac200a9,13778257347,user2632_653@outlook.com,15,110.75657354106102,6664.56360180067,2,electronics,0.4053399075406027,4.779017457050835,5,0.27059644689964607,0.724503042120723,0.42824761917623905,7,8,2,0
c8db4ae6e9994eb5b4c96095665f4e6d4c929a8dac68dac9d1dc7fd5642f4d15,13271073793,user3506_998@outlook.com,22,79.85716200490049,6759.333518953199,12,clothing,0.09576198919506218,4.34309367003113,3,0.2185006906383356,0.8247804677558863,0.42303883706740386,23,11,1,0
15c8df509f068cb8c2fcd665603bf984915bfb356265fa12b08a44d0c588e0ae,13291104840,user23_104@163.com,12,133.45262649876784,4517.705091027359,12,clothing,0.11885033352633663,4.175270827386903,2,0.702233961581897,0.8523114131744178,0.3818458404982421,0,8,0,2
7b47364a8576f2331595e9d0237863e399eefefb7419b555d0982d46341ad471,13787502077,user3780_376@gmail.com,9,39.895445089174665,2836.3576088120158,5,home,0.2792402818680417,5.0,1,0.9115417674283204,0.5557305700007349,0.08193164182159,20,5,4,0
8f388d9c3acac7017e09601e50f75d84c59aed6f46e0922c91232f0bc13d7d0f,13634829058,user219_822@outlook.com,7,232.16724789611382,4126.023436084273,6,books,0.08287288922554623,3.6564338313712654,3,0.532109604849059,0.536247716839561,0.5694785161540612,16,5,0,0
71291d2a1e2f48980bcfa7bc8d57bd1754a2989c803d7b7958ceca765c8b30e4,13182551922,user2016_741@qq.com,17,27.925421960368784,4935.752782057138,14,home,0.04171001975824277,5.0,2,0.8212459164471004,0.7161097325258092,0.7432733145665223,15,11,2,0
00e146bf3c530b1efe87600c5ad84139def3328d265ce784318ccf529a0c6abd,13654437770,user414_203@outlook.com,10,29.714167293937095,3996.8000868884988,3,home,0.005434194578708088,3.2604738121552588,4,0.40655615737578843,0.47458659720703034,0.41115210029873084,0,4,0,1
fdbb309d74c591f3c146e66d2749eb04245f740d328196f2684d888cf2d79edb,13559603397,user2264_209@gmail.com,11,66.33872912481677,11199.76377464751,14,books,0.11237437084119935,4.209440267181831,3,0.18918085187834754,0.8786573570706482,0.2269290576083494,21,10,1,1
6af520820ecfad00709389d7f8a6f188e3b309d56115ac7b4ae8a8f41755fc92,13481119383,user2716_887@163.com,17,71.05480106561556,2835.203352023915,36,books,0.02823235452712648,4.852823636626517,2,0.6151060374500914,0.4244321011833619,0.46986242339138506,16,11,0,0
acf8ef9b5b85aeae0c678c786734b843c74b79feb7206a402bcbee65533174ba,13511055753,user1481_524@sina.com,14,55.696074936338164,565.0774194868313,2,home,0.04961932435854865,4.655332701223911,3,0.49622919453196435,0.8358853047753898,0.19739873338634323,3,5,3,1
0cf35bce02e18417ae75202f959b25cab5024117427f9edb9f592dca954cfa83,13257356396,user2282_921@163.com,13,545.3859451367026,181.772508463467,3,clothing,0.015505563003521421,4.907122938182703,3,0.7182494762712903,0.6398969497296334,0.09847464395307536,5,7,3,0
96a77473b8df1bdcd6a3191d5918893a5d52a4cd62103b20e158a2162dcc7f01,13592156412,user3977_656@gmail.com,15,28.164977593685833,702.4430658783526,25,electronics,0.5,4.986186654548337,4,0.43788457772227807,0.7706783875316304,0.10209345111570564,5,4,0,1
98b529fe13c4ad9b4c8e4683fc8cd7c988e2dbf06bccf3bdd85f450744fce44d,13049519967,user2681_724@outlook.com,14,201.17446274062226,3225.5644062523174,5,home,0.006150447054967642,4.116063399102935,2,0.8360756272832403,0.9026740935461803,0.3797808188516134,17,12,2,1
850f060d7a5ffeb131274060dad7e7300ab9c9ffe245a084f6da758a76f201f9,13194577476,user1926_176@outlook.com,6,22.263045273802547,1272.453522541747,26,clothing,0.1144986043645422,3.9972205552431146,5,0.7596761940868051,0.8349920502371866,0.2869831668617894,1,8,2,1
f61d554ddbe8b6d7d94f875e2b48355dee60432fce4b4c70393d4de7bafbeb3b,13024693675,user2389_589@outlook.com,16,148.69930216268688,409.6730438114956,1,sports,0.12932404350496413,4.098092012930463,2,0.18611132470319178,0.5736577624489924,0.0657052437638937,6,13,2,1
89ab9473de9d70b2462af0983f610471866125630e6e0a0fe4656c280e46473c,13851736441,user2541_906@qq.com,17,71.38934290480663,985.4994591556456,8,sports,0.04427316859859687,5.0,2,0.5640694497057819,0.962236969015482,0.5948917832683052,18,7,0,1
9e244654a07085f0ed40000d5c8b0285f695f70fb8b995fe7f144d2096cf9d9c,13827116367,user2676_217@qq.com,8,40.5834796491152,995.5728950136087,6,clothing,0.40908942564453066,4.809169648356366,2,0.5615875462239145,0.8517649653232017,0.47573788719068166,5,10,0,0
416200f121d4b12c1e6d2da7a8051fb5ba4b6dead8196f4f4b1c94d9ea6f8e87,13261906432,user2738_827@qq.com,14,117.44175031544509,9126.495243986355,12,sports,0.1575971022220737,5.0,1,0.7480056543106631,0.959563119262814,0.7488085392800574,23,4,2,0
445575ece80c9292ab9e0fc456074bd1413eca05537c7165cdc480c53d6d6ee1,13756588082,user1115_986@gmail.com,11,89.81543915180585,1352.6851989277782,9,sports,0.00941890214974743,3.636307265206113,2,0.46484176181392495,0.8809113117600672,0.49739728823032586,0,7,1,1
eba98b4c8167b6501be9d9add0072aedf8028b0c207ae68e3c9d7f12b20cabba,13729827996,user1415_547@sina.com,8,25.718443638608093,4221.246557187489,4,electronics,0.011791046457350976,5.0,2,0.7376091953878371,0.7211700420609248,0.5021414705539942,18,10,1,0
f77fe3b29660a639c15b289db1a1efd3dcad55830da1b5765d4a9c1018067027,13263191225,user3326_284@sina.com,12,193.33751624364126,249.0302448265571,17,books,0.02515499305921671,3.938925863312416,2,0.8113059376248214,0.7685864959990562,0.39231852416274077,21,9,2,2
68d04fb280cbfb312d8f46277ede262119e4dcb15f511477d4ad6a63c710b997,13053182688,user3450_567@qq.com,8,329.9969883308693,3210.16789559582,30,electronics,0.080836583846253,4.041697868666425,2,0.764256657377928,0.663966310855769,0.3191026343872201,13,7,2,0
8b68faaa2c665e3b51b657df79cc6afd923ddd02b4209e22ca94d9999aca49ef,13916776909,user3026_637@outlook.com,6,550.6117970865098,965.1341398157903,5,sports,0.10688818290693344,2.6730857326471416,3,0.898810412777333,0.788778813427079,0.7336715515515103,18,9,3,0
